GenBank_ID	NCBI_taxid	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species	In_default_rep_db
NC_045351	2675836	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rhaphiolepis	Rhaphiolepis_major	FALSE
NC_066142	2905425	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rhaphiolepis	Rhaphiolepis_philippinensis	FALSE
NC_045342	1603823	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rhaphiolepis	Rhaphiolepis_salicifolia	FALSE
NC_045334	398295	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rhaphiolepis	Rhaphiolepis_umbellata	FALSE
NC_072922	32245	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rhodotypos	Rhodotypos_scandens	TRUE
NC_068090	117260	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_acicularis	TRUE
NC_083977	1608485	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_anemoniflora	FALSE
NC_061263	136998	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_arvensis	FALSE
NC_042194	74651	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_banksiae	FALSE
NC_079958	641286	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_banksiae	FALSE
NC_079959	577510	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_banksiae	FALSE
NC_079960	283339	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_banksiae	FALSE
NC_079961	267232	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_beggeriana	FALSE
NC_045126	1608486	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_berberifolia	FALSE
NC_061270	74653	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_bracteata	FALSE
NC_061267	119236	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_brunonii	FALSE
NC_047295	74635	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_canina	FALSE
NC_065867	74649	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_chinensis	FALSE
NC_079963	1826635	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_chinensis	FALSE
NC_079964	1036027	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_chinensis	FALSE
NC_038102	197613	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_chinensis	FALSE
NC_051550	117261	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_cymosa	FALSE
NC_057236	237596	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_davurica	FALSE
NC_079925	1616082	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_deseglisei	FALSE
NC_061268	127554	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_fedtschenkoana	FALSE
NC_053856	1608489	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_filipes	FALSE
NC_079926	119234	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_foliolosa	FALSE
NC_061271	74632	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_gallica	FALSE
NC_079927	74637	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_glauca	FALSE
NC_062462	1608491	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_glomerata	FALSE
NC_079934	971287	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_graciliflora	FALSE
NC_061982	267237	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_helenae	FALSE
NC_044126	128735	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_sp.	FALSE
NC_060339	2282112	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_kokanica	FALSE
NC_061983	2836953	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_kweichowensis	FALSE
NC_046824	74652	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_laevigata	FALSE
NC_047418	2725675	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_laevigata	FALSE
NC_071930	1642049	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_lasiosepala	FALSE
NC_079928	649269	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_lichiangensis	FALSE
NC_061987	648850	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_longicuspis	FALSE
NC_079929	1642051	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_lucidissima	FALSE
NC_040997	74648	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_lucieae	FALSE
NC_079930	1036029	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_macrophylla	FALSE
NC_079931	649270	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_mairei	FALSE
NC_061265	57935	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_majalis	FALSE
NC_040960	117265	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_maximowicziana	FALSE
NC_053550	396743	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_minutifolia	FALSE
NC_061266	74646	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_moschata	FALSE
NC_079932	74644	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_moyesii	FALSE
NC_039989	74647	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_multiflora	FALSE
NC_079933	1608492	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_murielae	FALSE
NC_061984	267246	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_odorata	FALSE
NC_061264	74650	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_odorata	FALSE
NC_079867	577513	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_odorata	FALSE
NC_079868	649271	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_odorata	FALSE
NC_060699	648851	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_omeiensis	FALSE
NC_061985	267247	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_palustris	FALSE
NC_061272	74628	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_persica	FALSE
NC_037492	577514	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_praelucens	FALSE
NC_079869	2722879	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_pseudobanksiae	FALSE
NC_032038	74654	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_roxburghii	FALSE
NC_068089	74636	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_rubiginosa	FALSE
NC_044094	74645	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_rugosa	FALSE
NC_062657	1133298	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_rugosa_x_Rosa_sertata	FALSE
NC_061269	74631	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_sericea	FALSE
NC_066975	267252	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_sertata	FALSE
NC_079870	3044383	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_sinobiflora	FALSE
NC_079871	577515	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_soulieana	FALSE
NC_079872	74630	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_spinosissima	FALSE
NC_053909	2783860	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_sterilis	FALSE
NC_080356	3049958	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_sterilis_var._leioclada	FALSE
NC_080343	971290	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_sweginzowii	FALSE
NC_061986	1826188	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_taiwanensis	FALSE
NC_065110	1608497	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_transmorrisonensis	FALSE
NC_088498	119235	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_willmottiae	FALSE
NC_079924	32246	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_woodsii	FALSE
NC_079962	396733	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_x_centifolia	FALSE
NC_061174	3765	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_x_damascena	FALSE
NC_051543	267264	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa_xanthina	FALSE
NC_082581	124693	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_alceifolius	TRUE
NC_047211	616954	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_amabilis	FALSE
NC_062417	70741	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_arcticus	FALSE
NC_056916	1521119	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_bambusarum	FALSE
NC_080344	411214	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_biflorus	FALSE
NC_046015	2609018	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_boninensis	FALSE
NC_072261	321604	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_buergeri	FALSE
NC_050296	714495	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_chingii	FALSE
NC_062414	714495	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_chingii	FALSE
NC_083088	2066563	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_chingii	FALSE
NC_071835	2497809	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_clinocephalus	FALSE
NC_056289	714648	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_cochinchinensis	FALSE
NC_056932	1603829	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_columellaris	FALSE
NC_064143	2949407	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_conduplicatus	FALSE
NC_056942	190223	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_corchorifolius	FALSE
NC_042715	321593	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_coreanus	FALSE
NC_056941	1521120	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_crassifolius	FALSE
NC_039704	75067	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_crataegifolius	FALSE
NC_056929	59492	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_ellipticus	FALSE
NC_057620	1813488	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_eucalyptus	FALSE
NC_057624	2814614	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_glandulosopunctatus	FALSE
NC_056945	1521122	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_henryi	FALSE
NC_059905	321600	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_hirsutus	FALSE
NC_060618	411215	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_hunanensis	FALSE
NC_042716	564016	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_sp.	FALSE
NC_056935	421244	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_ichangensis	FALSE
NC_057625	2814615	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_incanus	FALSE
NC_056939	421246	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_innominatus	FALSE
NC_057600	1813497	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_irritans	FALSE
NC_057626	2814610	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_kawakamii	FALSE
NC_057627	2814616	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_laciniatostipulatus	FALSE
NC_056931	75113	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_lambertianus	FALSE
NC_056943	75072	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_lineatus	FALSE
NC_059904	321597	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_longisepalus	FALSE
NC_056930	59495	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_niveus	FALSE
NC_060646	75079	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_occidentalis	FALSE
NC_064142	1521127	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_pacificus	FALSE
NC_057628	2814612	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_parviaraliifolius	FALSE
NC_060617	176136	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_parvifolius	FALSE
NC_056944	2761760	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_pectinaris	FALSE
NC_080345	3049248	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_pedunculosus	FALSE
NC_056937	1813504	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_peltatus	FALSE
NC_056936	421251	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_pentagonus	FALSE
NC_057144	75085	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_phoenicolasius	FALSE
NC_056947	1813505	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_pileatus	FALSE
NC_063615	2916457	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_quinquefoliolatus	FALSE
NC_057629	2814617	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_rubroangustifolius	FALSE
NC_056798	616968	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_rufus	FALSE
NC_056965	59502	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_sachalinensis	FALSE
NC_056946	421253	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_setchuenensis	FALSE
NC_077571	421255	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_swinhoei	FALSE
NC_057630	2814611	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_taitoensis	FALSE
NC_057631	2814613	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_taiwanicola	FALSE
NC_037991	321598	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_takesimensis	FALSE
NC_060615	75094	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_tephrodes	FALSE
NC_060616	190232	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_trianthus	FALSE
NC_046585	75096	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_trifidus	FALSE
NC_056940	616972	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_tsangii	FALSE
NC_056933	2743669	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_wallichianus	FALSE
NC_056938	2761762	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_xanthocarpus	FALSE
NC_056934	2761761	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus_xanthoneurus	FALSE
NC_072253	281910	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_alpina	TRUE
NC_080264	3040768	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_applanata	FALSE
NC_080346	2054570	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_diandra	FALSE
NC_044693	176129	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_filiformis	FALSE
NC_056804	176132	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_hakusanensis	FALSE
NC_044694	137457	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_officinalis	FALSE
NC_044691	1037063	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_sitchensis	FALSE
NC_056805	176134	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_stipulata	FALSE
NC_042223	176135	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_tenuifolia	FALSE
NC_044692	2604687	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba_tenuifolia	FALSE
NC_085585	691236	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Scandosorbus	Scandosorbus_intermedia	TRUE
NC_050967	2774627	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldia	Sibbaldia_aphanopetala	TRUE
NC_086969	478373	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldia	Sibbaldia_cuneata	FALSE
NC_086968	3121384	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldia	Sibbaldia_cuneifolia	FALSE
NC_087023	57947	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldia	Sibbaldia_procumbens	FALSE
NC_050935	637904	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldianthe	Sibbaldianthe_adpressa	TRUE
NC_052882	57928	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldianthe	Sibbaldianthe_bifurca	FALSE
NC_086972	3121459	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldianthe	Sibbaldianthe_moorcroftii	FALSE
NC_086973	3121456	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldianthe	Sibbaldianthe_semiglabra	FALSE
NC_086974	1732554	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldianthe	Sibbaldianthe_sericea	FALSE
NC_054238	1055022	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sibiraea	Sibiraea_angustata	TRUE
NC_057434	32248	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbaria	Sorbaria_arborea	TRUE
NC_062461	714504	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbaria	Sorbaria_kirilowii	FALSE
NC_068530	2992294	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_aestivalis	TRUE
NC_068534	1826782	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_albopilosa	FALSE
NC_068524	691227	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_amabilis	FALSE
NC_062338	193310	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_americana	FALSE
NC_052878	36599	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_aucuparia	FALSE
NC_085656	3091937	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_buschiana	FALSE
NC_085651	141006	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_californica	FALSE
NC_085671	1826784	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_cashmiriana	FALSE
NC_068532	2992295	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_cibagouensis	FALSE
NC_085639	1770154	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_cuspidata	FALSE
NC_085652	765745	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_decora	FALSE
NC_068723	691232	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_discolor	FALSE
NC_085653	691233	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_dumosa	FALSE
NC_085670	3091939	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_epidendron	FALSE
NC_068533	2992296	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_filipes	FALSE
NC_068526	1826785	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_foliolosa	FALSE
NC_068536	1826791	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_helenae	FALSE
NC_085572	1826792	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_himalaica	FALSE
NC_068721	186522	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_hupehensis	FALSE
NC_068535	1826794	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_hypoglauca	FALSE
NC_051947	1826795	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_insignis	FALSE
NC_085626	1770157	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_keissleri	FALSE
NC_085636	3091941	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_kiukiangensis	FALSE
NC_063569	691237	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_koehneana	FALSE
NC_085631	1826797	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_macrantha	FALSE
NC_062341	1826799	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_matsumurana	FALSE
NC_085633	1826800	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_microphylla	FALSE
NC_068724	1826802	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_multijuga	FALSE
NC_062714	1826803	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_munda	FALSE
NC_085634	1826804	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_oligodonta	FALSE
NC_085663	1826807	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_poteriifolia	FALSE
NC_085635	691239	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_prattii	FALSE
NC_085664	1826808	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_pseudovilmorinii	FALSE
NC_062342	691240	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_pteridophylla	FALSE
NC_085665	656924	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_randaiensis	FALSE
NC_068722	1826809	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_reducta	FALSE
NC_068525	1825963	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_rehderiana	FALSE
NC_085638	1826811	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_rufopilosa	FALSE
NC_068528	2992298	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_rutilans	FALSE
NC_085666	2831160	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_salwinensis	FALSE
NC_085654	691241	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_sambucifolia	FALSE
NC_068529	1826812	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_sargentiana	FALSE
NC_085637	2034696	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_scalaris	FALSE
NC_085658	32249	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_scopulina	FALSE
NC_046777	1826813	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_setschwanensis	FALSE
NC_085576	186523	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_sibirica	FALSE
NC_085649	2873987	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_slavnicensis	FALSE
NC_085575	3091547	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_subfusca	FALSE
NC_085591	3108495	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_tapashana	FALSE
NC_068599	691244	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_tianschanica	FALSE
NC_037022	2080251	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_ulleungensis	FALSE
NC_068531	1826814	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_wilsoniana	FALSE
NC_085586	3108496	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus_xanthoneura	FALSE
NC_067996	1450208	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_aquilegiifolia	TRUE
NC_085722	141007	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_cantoniensis	FALSE
NC_067997	1161165	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_chinensis	FALSE
NC_085725	2008508	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_dasyantha	FALSE
NC_067998	1851244	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_elegans	FALSE
NC_085726	409511	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_fritschiana	FALSE
NC_068000	2008511	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_henryi	FALSE
NC_067999	2008514	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_hirsuta	FALSE
NC_085718	409512	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_hypericifolia	FALSE
NC_051503	701338	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_insularis	FALSE
NC_068004	309823	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_japonica	FALSE
NC_085723	1450210	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_laeta	FALSE
NC_085720	409515	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_longigemmis	FALSE
NC_084454	1161166	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_media	FALSE
NC_051992	714505	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_mongolica	FALSE
NC_085728	216037	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_nipponica	FALSE
NC_085721	2008527	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea_ovalis	FALSE
